user_id,n_visits,n_unique_businesses_x,n_unique_points,n_hubs,noise_ratio,clustered_share,hub1_size,hub2_size,hub1_share,hub2_share,hub_dist_km,travel_range_km,max_dist_from_primary_hub_km,mobility_label,n_events,n_unique_businesses_y,start_time,end_time
myWcP4GNisRJImnctIHT6Q,5,5,5,1,0.4,0.6,3,0,1.0,0.0,,1.264308135395085,2.1366719997459263,sparse,5,5,2017-08-01 22:09:37+00:00,2022-01-17 00:10:21+00:00
n0srlwBnVO7Hs_bZ1jlFzA,20,15,15,2,0.15,0.85,12,5,0.7058823529411765,0.29411764705882354,19.857371032832106,1.3620861018126824,5.503793585676619,two_area,20,15,2012-07-14 14:38:02+00:00,2021-03-27 20:50:26+00:00
n5ZcMvJQb07XMjj9pCTYLA,17,16,16,2,0.35294117647058826,0.6470588235294117,7,4,0.6363636363636364,0.36363636363636365,8.350581380910166,2.6088418548074412,2.838305424459613,explorer,17,16,2019-06-15 20:00:23+00:00,2022-01-09 21:43:30+00:00
nFO1J9FJYFmI6zlKe9nxiQ,17,16,16,2,0.17647058823529413,0.8235294117647058,7,7,0.5,0.5,1751.2387960319325,1.3039958509250127,2.6372074697358796,explorer,17,16,2017-05-04 18:01:44+00:00,2019-10-17 12:36:40+00:00
nGLWk4b4DjvET3LDGjJ7eg,5,4,4,1,0.4,0.6,3,0,1.0,0.0,,0.8393803491988681,1.6788249992634159,sparse,5,4,2015-10-23 22:06:24+00:00,2017-08-19 18:25:11+00:00
nGkKPb7xdLsUd1vCk2nqYw,7,7,7,1,0.0,1.0,7,0,1.0,0.0,,1.7920166657151613,4.230612329776929,sparse,7,7,2011-02-19 17:52:30+00:00,2019-06-03 16:02:45+00:00
nGw5tCOzLDgKbuZbtckVtw,5,5,5,1,0.2,0.8,4,0,1.0,0.0,,2.908660161549451,3.8168648713613176,sparse,5,5,2020-12-27 19:55:54+00:00,2020-12-27 20:10:44+00:00
nMyF71OVIEftHtVWrXwsxw,6,5,5,1,0.0,1.0,6,0,1.0,0.0,,1.6872551997941105,3.4707649913985206,sparse,6,5,2014-02-17 21:20:06+00:00,2014-03-16 04:19:53+00:00
nT8eqcUUpgfzASqe8ITFQw,35,31,31,1,0.08571428571428572,0.9142857142857143,32,0,1.0,0.0,,4.555262585514756,10.596170534982054,one_area,35,31,2016-07-28 02:41:12+00:00,2018-10-29 17:19:51+00:00
nU0qJPZ6m8PazfHRQLJxAQ,6,6,6,1,0.0,1.0,6,0,1.0,0.0,,0.6274799321968247,2.201282893163056,sparse,6,6,2018-06-05 22:39:33+00:00,2018-06-05 23:14:51+00:00
nYIH8IHzWp3j33L3qsAz5Q,15,15,15,1,0.13333333333333333,0.8666666666666667,13,0,1.0,0.0,,0.23040374186060408,0.7135435045597418,one_area,15,15,2008-12-30 00:47:52+00:00,2012-01-18 21:35:53+00:00
n_xtoc4yZdM7kR8QdKv8Ow,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,1.5340453249468309,3.4626357437762656,sparse,5,5,2017-06-28 20:48:41+00:00,2017-07-29 17:50:59+00:00
nb_rhj6Wv_1n0P3P9jVRNw,35,35,35,2,0.08571428571428572,0.9142857142857143,29,3,0.90625,0.09375,1518.5404745904912,0.947330832996442,3.8117554087155243,explorer,35,35,2013-02-19 18:48:03+00:00,2019-02-14 14:24:54+00:00
ncvfEtqeRJrs-CsyLknWmQ,12,12,12,1,0.25,0.75,9,0,1.0,0.0,,3.060023245074048,5.975693794059335,one_area,12,12,2014-06-26 23:46:43+00:00,2018-01-16 03:24:25+00:00
ndBvEE4zdrkbw5w0rd0lKQ,8,7,7,2,0.125,0.875,4,3,0.5714285714285714,0.42857142857142855,756.5407384166331,1.7238665520373773,3.5580556556142824,explorer,8,7,2016-03-23 01:23:21+00:00,2016-11-22 03:34:17+00:00
ndUKNiP92lOCG3x0yVeh3Q,26,22,22,2,0.11538461538461539,0.8846153846153846,12,11,0.5217391304347826,0.4782608695652174,10.356983140071387,3.5496553059482236,7.423091086420108,two_area,26,22,2011-08-13 17:11:39+00:00,2021-04-18 05:57:23+00:00
nkxgSAyoFvjWvtV4JDR6kw,5,5,5,1,0.2,0.8,4,0,1.0,0.0,,1.425297822127791,2.6692509652946783,sparse,5,5,2021-01-09 15:17:22+00:00,2021-01-09 15:27:13+00:00
nm6rVuEUUjaxjC5K0bvlWg,36,35,35,2,0.1388888888888889,0.8611111111111112,24,7,0.7741935483870968,0.22580645161290322,9.758018947805702,0.7417984303967979,4.292273982758635,two_area,36,35,2017-10-11 15:48:25+00:00,2021-08-28 23:05:15+00:00
npzsQuq2u8VgBIpA_CDu5Q,11,9,9,2,0.2727272727272727,0.7272727272727273,5,3,0.625,0.375,14.082677630164776,1.593433573924952,1.7090169429299833,two_area,11,9,2014-05-19 19:46:53+00:00,2021-07-26 17:17:29+00:00
ntG7xr8zNDX-7Ux5zIqLkA,7,6,6,1,0.5714285714285714,0.4285714285714286,3,0,1.0,0.0,,1.1591878242825833,2.3167878134715303,sparse,7,6,2017-11-14 18:52:50+00:00,2021-07-05 23:12:57+00:00
nvExmyNyEOZRW5Am6xhmVQ,5,5,5,1,0.4,0.6,3,0,1.0,0.0,,0.9773700884582912,1.2678037620607867,sparse,5,5,2017-06-11 20:14:09+00:00,2020-01-13 18:51:11+00:00
nzonwigSpOOJfqLvp3mqHA,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,1.236208041171943,3.6869768692293747,sparse,5,5,2021-11-30 02:36:30+00:00,2021-12-10 02:34:07+00:00
o3RdErZ9JI6Am3gGi0Kv0g,15,15,15,1,0.06666666666666667,0.9333333333333333,14,0,1.0,0.0,,1.3657368017998879,5.8492637791393545,one_area,15,15,2016-04-05 01:23:42+00:00,2021-07-18 19:57:40+00:00
o4iHwVDRfhMMlHF6IlzrJQ,49,48,48,1,0.04081632653061224,0.9591836734693877,47,0,1.0,0.0,,2.4308975874870664,5.431382398041368,one_area,49,48,2018-09-10 20:50:44+00:00,2020-04-23 00:30:07+00:00
o8JbrCaUpbL7M83qeHbSQg,16,16,16,1,0.125,0.875,14,0,1.0,0.0,,3.5264527820091764,7.412558006903933,one_area,16,16,2009-09-26 11:40:23+00:00,2019-09-14 14:34:11+00:00
o99n86mgCJ_kbhMbE45CyQ,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,0.36678875366705266,0.8814308763817886,sparse,5,5,2011-01-10 23:24:34+00:00,2011-01-11 00:04:00+00:00
oBlfGG-V8TuXVHCkcvvGzg,8,8,8,1,0.375,0.625,5,0,1.0,0.0,,0.12530035000651826,0.3631361115790421,explorer,8,8,2011-06-05 21:35:35+00:00,2014-09-22 13:54:42+00:00
oDcCLLZ96VRmNPubnUVEDg,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,0.7922149214603521,1.5589759681689472,sparse,5,5,2018-03-24 11:22:01+00:00,2018-03-25 17:13:28+00:00
oEj9vDdKeMx1MUuFymfPaw,9,9,9,3,0.0,1.0,3,3,0.3333333333333333,0.3333333333333333,1507.5306663457736,0.17500887129702333,0.17846049125203312,explorer,9,9,2017-10-07 17:16:37+00:00,2019-10-31 19:00:58+00:00
oGKgTy7x8-mD7ngegMh-zw,18,16,16,2,0.05555555555555555,0.9444444444444444,9,8,0.5294117647058824,0.47058823529411764,7.61146112615996,4.567931597295854,6.270098159809881,two_area,18,16,2015-10-10 14:11:04+00:00,2016-07-06 00:17:12+00:00
oHmfaYSotJty1zTMMp9iNg,42,38,38,1,0.0,1.0,42,0,1.0,0.0,,1.2922862767366525,4.829259377554099,one_area,42,38,2015-08-08 20:47:30+00:00,2019-02-17 02:29:41+00:00
oJCRGi311azjaB-LwdpMiQ,23,21,21,1,0.043478260869565216,0.9565217391304348,22,0,1.0,0.0,,1.2652848141115007,6.951735649883399,one_area,23,21,2013-08-02 22:55:21+00:00,2021-12-15 16:05:55+00:00
oKMfIpS_kzSvf_k-qDS10w,6,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,6,5,2015-06-07 19:59:36+00:00,2021-02-17 15:23:37+00:00
oLvssslByKvEAjyfaV03jQ,21,20,20,1,0.0,1.0,21,0,1.0,0.0,,2.589074285132441,5.008056016352114,one_area,21,20,2016-09-02 00:50:33+00:00,2021-06-07 03:37:19+00:00
oMbynm2S4a9uU8bnCn5g2Q,10,10,10,1,0.1,0.9,9,0,1.0,0.0,,1.937615530091218,4.1957675363798765,one_area,10,10,2017-08-31 06:24:10+00:00,2020-02-08 20:59:05+00:00
oN0a6KsY7fX5K7CsxKW8Tg,16,12,12,1,0.0625,0.9375,15,0,1.0,0.0,,1.4887040281102084,4.589294834866578,one_area,16,12,2014-05-10 00:15:38+00:00,2015-07-05 16:22:54+00:00
oPdEoxq-tq6swa5rvhQQ2A,14,13,13,1,0.21428571428571427,0.7857142857142857,11,0,1.0,0.0,,3.0459840401660867,5.638551453520534,one_area,14,13,2019-02-04 21:50:32+00:00,2020-11-21 02:44:37+00:00
oQBKkCcgAhy2QQuXUwa0Lg,6,6,6,1,0.5,0.5,3,0,1.0,0.0,,1.618476247726187,1.6529331049914573,sparse,6,6,2013-12-04 22:36:29+00:00,2017-03-08 18:40:55+00:00
oQlMwfPYbS9VTtz3edTZnA,6,4,4,1,0.0,1.0,6,0,1.0,0.0,,0.18390185691867872,0.2424854235176507,sparse,6,4,2013-11-17 01:21:28+00:00,2013-12-13 23:24:22+00:00
oTpwXmK9QxWkyox3P_HBxw,6,5,5,1,0.3333333333333333,0.6666666666666667,4,0,1.0,0.0,,0.7231282376068124,1.3688141039363027,sparse,6,5,2013-08-01 02:31:13+00:00,2016-01-06 06:16:45+00:00
oWxI9xF0aRPjP-RI2rDKzg,6,6,6,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,6,6,2017-08-30 15:44:12+00:00,2020-10-24 20:31:29+00:00
oXK8yj5yy2tuvFZrx_GXqA,5,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,5,2008-08-26 17:27:49+00:00,2021-10-01 00:54:42+00:00
oga5MeRqIRV-fwGVaRxtsw,6,6,6,1,0.0,1.0,6,0,1.0,0.0,,1.088213441678254,3.126420947133806,sparse,6,6,2014-06-20 15:34:40+00:00,2014-06-20 19:12:45+00:00
oj_ron5ljul-wJ47Fx4F_A,18,13,13,1,0.0,1.0,18,0,1.0,0.0,,0.7595513731509347,3.8622493383002627,one_area,18,13,2011-09-01 02:11:18+00:00,2013-04-11 00:45:59+00:00
on7SZ1bo46GKbaVqLIAWhQ,108,82,81,3,0.06481481481481481,0.9351851851851852,92,6,0.9108910891089109,0.0594059405940594,12.717375474897878,3.8468275809436325,9.861915500733174,explorer,108,82,2010-07-12 16:50:27+00:00,2015-04-10 18:45:50+00:00
onT-YWW_Ytq3HXgeoKuHIw,36,31,31,2,0.3333333333333333,0.6666666666666667,16,8,0.6666666666666666,0.3333333333333333,18.8288505413313,2.044513677946704,4.059498215581659,explorer,36,31,2015-08-17 18:34:22+00:00,2020-09-19 02:34:15+00:00
onnQ57YN5i_WDKxY9d1OCg,7,7,7,1,0.5714285714285714,0.4285714285714286,3,0,1.0,0.0,,1.9395434001528755,2.0822004131656064,sparse,7,7,2014-06-13 05:13:04+00:00,2014-07-14 01:29:18+00:00
oo-DaKZoUG7tTpq3EAbuzA,6,4,4,1,0.0,1.0,6,0,1.0,0.0,,2.064778467033815,3.112918608976902,sparse,6,4,2013-06-04 01:55:42+00:00,2015-08-13 00:39:57+00:00
orcq1sBl1HPVM8VbQ59RCg,12,11,11,3,0.16666666666666666,0.8333333333333334,4,3,0.4,0.3,754.5738468316388,0.4412380456476568,0.6475538694011442,explorer,12,11,2012-01-11 19:22:49+00:00,2016-11-21 23:03:19+00:00
p4OnonTUHt4YkXa79fXifA,8,8,8,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,8,8,2016-05-07 19:48:21+00:00,2021-07-25 16:40:58+00:00
p9ORGZoCat056HT35x1R8A,6,6,6,1,0.5,0.5,3,0,1.0,0.0,,1.0134972635647739,1.0214301917622994,sparse,6,6,2018-02-25 01:35:18+00:00,2019-08-24 21:12:56+00:00
pAwMVKafxiZxu00y34-V8w,18,16,16,1,0.7777777777777778,0.2222222222222222,4,0,1.0,0.0,,1.6070776961663662,3.729548257468329,sparse,18,16,2013-05-27 22:34:02+00:00,2019-05-12 16:10:38+00:00
pCAL3IqliKEtiSl_4HPXwA,15,15,15,2,0.5333333333333333,0.4666666666666667,4,3,0.5714285714285714,0.42857142857142855,9.066682392400995,3.100412173019358,3.773451775849977,sparse,15,15,2016-12-13 21:51:54+00:00,2021-07-26 00:14:49+00:00
pKCdpxqKFJOPZ1JkPBN2ew,32,14,14,2,0.3125,0.6875,18,4,0.8181818181818182,0.18181818181818182,8.719957888189674,0.9130290043971915,4.137785076511201,explorer,32,14,2010-07-07 01:00:28+00:00,2014-07-16 17:08:23+00:00
pOAOkXP-_TEOj6v0Z0BBew,8,8,8,1,0.125,0.875,7,0,1.0,0.0,,0.721698462991153,3.306231163700666,one_area,8,8,2017-04-11 13:46:32+00:00,2017-04-14 02:12:41+00:00
pR2FWxF0_Dw6DLE-gjW3FA,7,7,7,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,7,7,2018-07-10 22:11:04+00:00,2018-07-22 14:31:49+00:00
pRd6Qn3_TEgI4sPGFl1FbA,29,26,26,1,0.0,1.0,29,0,1.0,0.0,,2.636882288305174,6.822788831237832,one_area,29,26,2010-01-21 22:53:32+00:00,2011-12-04 00:04:12+00:00
pSK1ElVEia-wxyuKcnmxDg,15,15,15,1,0.0,1.0,15,0,1.0,0.0,,0.7380472808951082,3.523040221674763,one_area,15,15,2015-01-19 03:26:43+00:00,2015-07-31 03:20:41+00:00
pXUL0u92Z7Ac8vtfJOCbNg,7,7,7,1,0.5714285714285714,0.4285714285714286,3,0,1.0,0.0,,2.2985786520982607,3.161452613536703,sparse,7,7,2012-06-10 23:39:30+00:00,2018-03-18 22:11:22+00:00
pYekrYx-oSKYTYIxRu9VVg,5,5,5,1,0.4,0.6,3,0,1.0,0.0,,1.0229661188467516,1.7045332295233597,sparse,5,5,2018-02-11 19:20:03+00:00,2019-11-03 14:34:17+00:00
pcJNeSRw8n1NpYNh6q62mg,8,5,5,1,0.5,0.5,4,0,1.0,0.0,,0.5319014356990267,1.5957441502933907,explorer,8,5,2013-07-30 23:14:24+00:00,2021-08-04 21:25:35+00:00
pe7debduqsuJQw--9Bxcug,52,48,48,3,0.23076923076923078,0.7692307692307692,26,11,0.65,0.275,60.74516418316149,2.95790903242617,11.365345372515147,explorer,52,48,2010-08-27 03:04:47+00:00,2022-01-10 01:19:01+00:00
pflNohq48AYRhoqOjNflnw,6,5,5,1,0.16666666666666666,0.8333333333333334,5,0,1.0,0.0,,2.2918241473512926,4.041524801259672,sparse,6,5,2015-03-27 23:47:37+00:00,2016-01-27 21:17:07+00:00
pj6rNuouch7dyYGNUOAjsw,15,15,15,1,0.13333333333333333,0.8666666666666667,13,0,1.0,0.0,,0.7078414909711873,1.3816697148003318,one_area,15,15,2014-12-31 22:02:15+00:00,2016-07-14 00:56:54+00:00
pkusnYeNq2MDQpqzYeyoWg,41,39,39,1,0.12195121951219512,0.8780487804878049,36,0,1.0,0.0,,3.125012700326117,10.270663093488897,one_area,41,39,2011-10-31 15:49:42+00:00,2012-12-24 17:57:34+00:00
plzuk7UVzn-AKU3rsrqZow,11,11,11,2,0.09090909090909091,0.9090909090909091,7,3,0.7,0.3,13.444504654845803,2.3828811015953857,5.239149334584581,two_area,11,11,2015-05-24 04:14:33+00:00,2021-06-26 13:01:35+00:00
pqxT5IAGPsK4Ko0FZA_5ow,23,22,22,2,0.043478260869565216,0.9565217391304348,12,10,0.5454545454545454,0.45454545454545453,1101.57934040356,3.5570663951638064,6.315720189573605,explorer,23,22,2018-10-19 23:03:31+00:00,2021-02-04 20:20:00+00:00
ptRf4Yc9O-0IqjxqtIiU5Q,5,4,4,1,0.4,0.6,3,0,1.0,0.0,,4.456412801685115,4.6577093779706455,sparse,5,4,2015-04-18 14:35:53+00:00,2019-08-14 21:06:54+00:00
ptUShK8U2OvL05BSaw8lRg,7,7,7,1,0.14285714285714285,0.8571428571428572,6,0,1.0,0.0,,2.8573018791133658,6.296933105775371,sparse,7,7,2017-02-17 01:46:23+00:00,2019-12-19 22:50:56+00:00
pvi_baolWn7mrtcb9rWAEw,11,9,9,1,0.2727272727272727,0.7272727272727273,8,0,1.0,0.0,,0.828101415946767,3.4636820330413878,one_area,11,9,2010-04-29 06:04:49+00:00,2011-08-07 00:51:25+00:00
pxYlcqi1lGOlG31kIcHE0g,6,5,5,1,0.3333333333333333,0.6666666666666667,4,0,1.0,0.0,,0.6450161831890882,1.9135596092221927,sparse,6,5,2010-07-31 04:34:09+00:00,2019-05-22 21:58:01+00:00
q-C1QnpNji4stdxqtkUr8A,17,17,17,2,0.0,1.0,9,8,0.5294117647058824,0.47058823529411764,14.883648454571214,3.7688688620090964,6.894451576989107,two_area,17,17,2014-06-24 01:34:33+00:00,2021-09-19 03:36:44+00:00
q-vIVTIAcBQ8lkglLERlww,9,9,9,1,0.1111111111111111,0.8888888888888888,8,0,1.0,0.0,,0.9616005786180706,1.318318838255317,one_area,9,9,2011-05-03 23:39:42+00:00,2013-04-17 22:52:49+00:00
q2fj9pVg08cz28l9uOFh_Q,25,23,23,3,0.28,0.72,9,5,0.5,0.2777777777777778,13.143149849648484,3.018080391483832,6.730274448133462,explorer,25,23,2016-07-10 23:04:52+00:00,2021-10-30 16:25:39+00:00
qBTNxb_R9qstclpte6_6UQ,7,7,7,1,0.5714285714285714,0.4285714285714286,3,0,1.0,0.0,,1.740709560421043,3.165847389115036,sparse,7,7,2014-10-04 00:34:54+00:00,2019-10-04 15:29:55+00:00
qJ7XTi3J9-lUE2b-I63ZlA,15,15,15,1,0.26666666666666666,0.7333333333333334,11,0,1.0,0.0,,1.4545950287331788,2.4582060054095916,one_area,15,15,2018-03-26 14:30:21+00:00,2022-01-16 18:05:24+00:00
qJeMQLpxExtkkuJcTtjulw,17,12,12,1,0.058823529411764705,0.9411764705882353,16,0,1.0,0.0,,1.7894362417432277,2.4861378447337397,one_area,17,12,2010-06-11 17:23:01+00:00,2018-11-07 21:23:35+00:00
qJvmZzLTIC417knT4SXCOA,7,7,7,1,0.2857142857142857,0.7142857142857143,5,0,1.0,0.0,,1.367128886382909,3.6368890386014683,sparse,7,7,2017-05-14 22:24:36+00:00,2020-10-13 18:46:47+00:00
qP8PrF1TTmG0rBFApo-JKg,6,6,6,1,0.5,0.5,3,0,1.0,0.0,,1.4442301343139092,2.3479960118362224,sparse,6,6,2018-12-20 22:17:49+00:00,2019-08-18 18:01:58+00:00
qQ_FzZU1s18IilbQkhSS1g,7,5,5,1,0.0,1.0,7,0,1.0,0.0,,1.8500811143582123,4.943520976863553,sparse,7,5,2017-03-18 01:51:15+00:00,2019-04-11 21:08:20+00:00
qSuKs9wHgtWVO6C3kvAlvg,8,7,7,1,0.625,0.375,3,0,1.0,0.0,,1.073308997524119,2.1467272410184677,sparse,8,7,2015-02-16 01:51:27+00:00,2020-06-16 23:22:16+00:00
qTMK2qr6ngof4fe29qyooA,162,103,101,2,0.018518518518518517,0.9814814814814815,154,5,0.9685534591194969,0.031446540880503145,17.268552909636163,5.156174387461479,16.236870101630355,explorer,162,103,2010-02-28 20:04:23+00:00,2014-10-03 18:01:08+00:00
qVI4IvpTEh47pWuWLRiXVg,36,24,24,1,0.05555555555555555,0.9444444444444444,34,0,1.0,0.0,,1.0656823142486416,9.511558063788318,one_area,36,24,2011-02-18 02:12:38+00:00,2014-06-04 16:28:01+00:00
qVz7EgaL6qYgVKiApx8Nzw,6,6,6,1,0.0,1.0,6,0,1.0,0.0,,1.872106652045648,4.770725928555412,sparse,6,6,2017-10-11 20:37:28+00:00,2017-12-31 00:03:05+00:00
qXC3g4MHQDYuq9gyrPzI-w,17,15,15,2,0.11764705882352941,0.8823529411764706,8,7,0.5333333333333333,0.4666666666666667,13.658848143063423,1.2965639065953583,6.064087594039444,two_area,17,15,2012-06-14 16:20:32+00:00,2013-07-25 20:49:41+00:00
qfcixZ4nNeFsbflsHD3Dfw,9,9,9,1,0.5555555555555556,0.4444444444444444,4,0,1.0,0.0,,2.1108879315192492,3.246183363510035,sparse,9,9,2016-10-08 13:56:32+00:00,2016-11-06 23:01:25+00:00
qgLwRvE6JkK_KnbuT5AKmA,11,8,8,1,0.36363636363636365,0.6363636363636364,7,0,1.0,0.0,,2.0284875371829028,4.684893015911527,explorer,11,8,2009-11-20 03:31:20+00:00,2018-12-04 03:31:46+00:00
qh97098p3nkRDlUDzzWvQA,7,7,7,1,0.2857142857142857,0.7142857142857143,5,0,1.0,0.0,,0.5082737477931067,0.6020285092215898,sparse,7,7,2017-11-05 17:17:41+00:00,2019-05-15 16:27:33+00:00
qhTa_gzOMAlVuIr1kvQNKg,5,3,3,1,0.0,1.0,5,0,1.0,0.0,,2.1563542610226225,3.0614158510805565,sparse,5,3,2013-07-22 00:10:28+00:00,2013-08-08 01:45:55+00:00
qj4eSnrR0aZUK2OPT-qYvA,105,66,65,1,0.01904761904761905,0.9809523809523809,103,0,1.0,0.0,,3.799257181983093,9.568530727829955,one_area,105,66,2015-06-06 00:40:04+00:00,2022-01-03 00:18:07+00:00
qjL7NhDOlly9Yj5JSRdnHA,6,5,5,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,6,5,2010-02-14 01:15:30+00:00,2018-12-31 00:22:38+00:00
qkyDoOJ4h6pmbWWdbdPMrA,11,11,11,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,11,11,2011-10-18 23:32:51+00:00,2014-08-03 14:53:09+00:00
ql8cjUqJEn7aUb26Gq49bg,82,72,70,2,0.07317073170731707,0.926829268292683,70,6,0.9210526315789473,0.07894736842105263,9.674059610770183,5.0053643967569545,13.284761120768533,explorer,82,72,2014-08-10 18:13:18+00:00,2019-05-14 03:30:05+00:00
qnIc4_kv45nUauKUUpqiKA,7,6,6,1,0.14285714285714285,0.8571428571428572,6,0,1.0,0.0,,3.2954669884438266,5.775589966220588,sparse,7,6,2018-12-18 09:06:49+00:00,2021-05-30 23:36:05+00:00
qrI4af6hudXSpHF7iigeFA,5,5,5,1,0.4,0.6,3,0,1.0,0.0,,0.9622110908349042,1.1498982329374454,sparse,5,5,2014-04-30 19:54:46+00:00,2015-02-15 20:37:43+00:00
qsk5uijH1djK0ZmD0pqnKA,8,8,8,1,0.375,0.625,5,0,1.0,0.0,,0.6732945961997933,1.5700814502607583,explorer,8,8,2018-05-18 00:17:23+00:00,2021-12-20 22:27:31+00:00
qsuRj329ek3rCSu6f_FEiA,8,8,8,1,0.125,0.875,7,0,1.0,0.0,,0.9584251298333655,2.564708827396509,one_area,8,8,2016-07-17 13:46:54+00:00,2017-07-20 19:31:34+00:00
quFH0cGNItZpGGU9FS_Q_A,8,6,6,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,8,6,2015-07-15 16:55:32+00:00,2019-09-28 21:54:13+00:00
qv1U7csVU1L5T0zP2Ot03Q,6,6,6,1,0.5,0.5,3,0,1.0,0.0,,0.17974985307179175,0.3215390107786846,sparse,6,6,2018-03-16 22:26:39+00:00,2018-04-29 23:48:24+00:00
qwd4cN5LrkUbjzyMv9slKA,7,7,7,1,0.2857142857142857,0.7142857142857143,5,0,1.0,0.0,,0.3310279302472109,1.7652170831766247,sparse,7,7,2010-07-09 16:18:20+00:00,2010-10-21 22:36:42+00:00
qznoPwnKEa6MNnVj7C_U6g,11,11,11,1,0.5454545454545454,0.4545454545454546,5,0,1.0,0.0,,2.0129091342960006,2.8704035481575683,sparse,11,11,2015-11-11 16:44:18+00:00,2018-09-08 22:05:33+00:00
r3ov7FgibBx41_W74I1KiA,27,18,18,2,0.2222222222222222,0.7777777777777778,17,4,0.8095238095238095,0.19047619047619047,1303.195508042773,2.122897460964975,4.935974143804345,explorer,27,18,2010-07-06 17:44:00+00:00,2013-05-16 13:38:51+00:00
r8NjQpTwjbNpw4n_mz49DQ,14,14,14,1,0.7857142857142857,0.2142857142857143,3,0,1.0,0.0,,1.7871060527381861,2.781602500133272,sparse,14,14,2015-06-22 01:34:13+00:00,2021-08-12 14:31:19+00:00
rDy5a0ZIYxVuShBzX96jYQ,37,17,16,2,0.10810810810810811,0.8918918918918919,30,3,0.9090909090909091,0.09090909090909091,9.240589287461214,3.108749733299084,6.286469759740519,explorer,37,17,2012-01-11 13:44:40+00:00,2015-05-11 17:30:04+00:00
rGwM0TgJ5S67DRkRMi99Fw,7,4,4,1,0.2857142857142857,0.7142857142857143,5,0,1.0,0.0,,0.43219348374058963,1.3991779830166213,sparse,7,4,2016-03-19 20:21:34+00:00,2017-02-22 00:04:18+00:00
rMYuU_UQejQ4PBNW93gUWg,7,7,7,1,0.42857142857142855,0.5714285714285714,4,0,1.0,0.0,,1.8725781274026643,3.64827293516096,sparse,7,7,2017-09-25 15:07:01+00:00,2021-07-24 03:36:26+00:00
rNm9bItfqHT4Y2_tXsjL2Q,55,43,41,1,0.0,1.0,55,0,1.0,0.0,,2.8531121754020687,12.334012960854285,one_area,55,43,2016-09-29 22:42:56+00:00,2019-10-14 00:13:18+00:00
rPXZ7akmqKq_a_oDEmi_Ig,9,9,9,1,0.4444444444444444,0.5555555555555556,5,0,1.0,0.0,,3.1078521346289083,5.575247509696786,explorer,9,9,2018-11-19 23:16:26+00:00,2019-09-14 16:42:13+00:00
rQrlI-TFTkHL3Yv2rv5a6g,12,12,12,2,0.16666666666666666,0.8333333333333334,5,5,0.5,0.5,1388.5815595691147,0.6451190711384603,0.9331636113007432,explorer,12,12,2013-07-01 03:58:19+00:00,2015-07-15 19:45:21+00:00
rR14mlsyG31rZ5oedSEtuw,12,12,12,1,0.16666666666666666,0.8333333333333334,10,0,1.0,0.0,,3.2777649474131634,6.407017991664244,one_area,12,12,2014-06-06 19:19:09+00:00,2016-02-05 16:29:27+00:00
rRz7xuwKn-W-eWfMnZcR-A,5,4,4,0,1.0,0.0,0,0,0.0,0.0,,,,sparse,5,4,2017-01-16 23:38:46+00:00,2018-12-10 12:46:36+00:00
rTRqf7-Jl7nsvbbtNAJFQg,6,4,4,1,0.3333333333333333,0.6666666666666667,4,0,1.0,0.0,,0.5550439142853679,1.579642395745121,sparse,6,4,2016-03-12 20:42:02+00:00,2017-01-14 15:11:24+00:00
rae3XnBTKX6ANvWZ6i8Y4A,97,85,85,3,0.1134020618556701,0.8865979381443299,78,4,0.9069767441860465,0.046511627906976744,26.711591722588118,8.310368051160761,20.39431316961658,explorer,97,85,2016-10-06 23:13:21+00:00,2021-12-19 03:44:28+00:00
rdyPCaD80cgRx7rPzNTRuQ,6,6,6,1,0.5,0.5,3,0,1.0,0.0,,1.2629628464093325,1.9342380987769638,sparse,6,6,2011-07-13 05:57:49+00:00,2020-11-02 00:52:20+00:00
rfxRV2phA3s2YHD7tkS1MQ,5,5,5,1,0.0,1.0,5,0,1.0,0.0,,0.2887355788328151,0.4259668856378626,sparse,5,5,2017-10-25 22:26:32+00:00,2017-10-30 00:19:50+00:00
rk1OhWsJ_bYVfQrLkI93XQ,7,7,7,1,0.14285714285714285,0.8571428571428572,6,0,1.0,0.0,,1.0273968560617222,3.071124371069103,sparse,7,7,2017-02-18 04:15:38+00:00,2021-09-23 02:08:10+00:00
rkDzcDOT-ijLVzp8Bq5qUA,11,11,10,1,0.7272727272727273,0.2727272727272727,3,0,1.0,0.0,,0.25263288889201907,0.5052718496555323,sparse,11,11,2010-10-05 10:44:56+00:00,2018-03-10 04:44:56+00:00
